"Page","Line","ImageSrc","Alt","Status"
"sapphire.html","2613","assets/images_industries/coworkingITpark.png","Co-working & IT Parks","ok"
"sapphire.html","2645","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Retail Chains & Shopping Malls","ok"
"sapphire.html","2678","assets/images_industries/Real_Estate_Developors.jpeg","Real Estate Developers","ok"
"sapphire.html","2719","assets/images_industries/schools_universites.jpeg","Schools, Universities & Colleges","ok"
"sapphire.html","2753","assets/images_industries/Training_&_Vocational_centers.jpeg","Training & Vocational Centers","ok"
"sapphire.html","2793","assets/images_industries/Hotels_Guest_Houses.jpeg","Hotels, Guest Houses & Lodges","ok"
"sapphire.html","2827","assets/images_industries/Restaurants_&_Cafes.jpeg","Restaurants & Cafes","ok"
"sapphire.html","2861","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Clubs & Leisure Facilities","ok"
"sapphire.html","2892","assets/images_industries/Fitness_Centers_&_Gym.jpeg","Fitness Centers & Gyms","ok"
"sapphire.html","2934","assets/images_industries/transporation_agency.jpeg","Transportation Agencies","ok"
"sapphire.html","2965","assets/images_industries/Logistics_&_Fleet_Operations.png","Logistics & Fleet Operations","ok"
"sapphire.html","3006","assets/images_industries/Movie_Theaters.jpeg","Movie Theaters","ok"
"sapphire.html","3036","assets/images_industries/Concert_Hall.jpeg","Concert Halls","ok"
"sapphire.html","3067","assets/images_industries/Amusement_Parks.jpeg","Amusement Parks & Event Zones","ok"
"sapphire.html","3107","assets/images_industries/Airport_Hangars.jpeg","Airport Hangars","ok"
"sapphire.html","3138","assets/images_industries/Ground_support_bays.jpeg","Ground Support Bays","ok"
"sapphire.html","3168","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Shipping Ports & Docks","ok"
"sapphire.html","3199","assets/images_industries/Cargo_Terminals.jpeg","Cargo Terminals","ok"
"sapphire.html","3239","assets/images_industries/muncipal_departments.png","Municipal Departments","ok"
"sapphire.html","3271","assets/images_industries/Rail Maintenance Units.png","Rail Maintenance Units","ok"
"sapphire.html","3302","assets/images_industries/Public_Utility_Board.jpeg","Public Utility Boards","ok"
"sapphire.html","3332","assets/images_industries/state-workshops.png","State Workshops","ok"
"sapphire.html","3373","assets/images_industries/power_generation_unit.png","Power Generation Units","ok"
"sapphire.html","3406","assets/images_industries/Water_Supply_Infrastructure.png","Water Supply Infrastructure","ok"
"sapphire.html","3437","assets/images_industries/Transmission_Network.png","Transmission Networks","ok"
"sapphire.html","3468","assets/images_industries/refineries_industries.png","Oil, Gas & Energy Infrastructure","ok"
"sapphire.html","3505","assets/images_industries/Farm_Equipment_Warehouse.png","Farm Equipment Warehouses","ok"
"sapphire.html","3535","assets/images_industries/Agro_Processing_Unit.jpeg","Agro-Processing Units","ok"
"sapphire.html","3569","assets/images_industries/Fertilizer_&_Irrigation_depots.png","Fertilizer & Irrigation Depots","ok"
"sapphire.html","3608","assets/images_industries/Disaster_Response_Storage.png","Disaster Response Storage","ok"
"sapphire.html","3638","assets/images_industries/Relief_Logistics.png","Relief Logistics","ok"
"sapphire.html","3668","assets/images_industries/Rescue_Equipment_Depots.png","Rescue Equipment Depots","ok"
"sapphire.html","3759","assets/images_blog/what_is_EAM_hero.png","EAM Fundamentals","ok"
"sapphire.html","3780","assets/images_industries/Corporate_Offices.jpeg","Sapphire Modules","ok"
"sapphire.html","3801","assets/images_industries/automotive_service_station.jpeg","EAM Industries","ok"
"sapphire.html","3822","assets/images_industries/warehouse.jpeg","Asset Analytics","ok"
"sapphire.html","3843","assets/images_industries/hospital.jpeg","Business Value","ok"
"sapphire.html","3885","assets/images_industries/manufacturing_factory.jpeg","What Is Enterprise Asset Management? A Complete Guide","ok"
"sapphire.html","3891","assets/images_industries/automotive_service_station.jpeg","EAM vs ERP: The Key Difference Explained","ok"
"sapphire.html","3897","assets/images_industries/construction.jpeg","Asset Lifecycle Management: From Acquisition to Disposal","ok"
"sapphire.html","3903","assets/images_industries/warehouse.jpeg","Preventive vs Predictive Maintenance: Which Is Right?","ok"
"sapphire.html","3909","assets/images_industries/hospital.jpeg","Building a Maintenance Strategy from Zero","ok"
"sapphire.html","3915","assets/images_industries/diagnostic_center.jpeg","The True Cost of Asset Downtime","ok"
"sapphire.html","3921","assets/images_industries/research_test_laoratories.jpeg","ISO 55000: The Global Standard for Asset Management","ok"
"sapphire.html","3927","assets/images_industries/Corporate_Offices.jpeg","Sapphire Work Order Management: A Complete Deep Dive","ok"
"sapphire.html","3933","assets/images_industries/coworkingITpark.png","Inventory Control in Sapphire: Zero Dead Stock","ok"
"sapphire.html","3939","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Sapphire Purchase Module: From PO to Payment","ok"
"sapphire.html","3945","assets/images_industries/Real_Estate_Developors.jpeg","Asset Tracking with Sapphire: Real-Time Visibility","ok"
"sapphire.html","3951","assets/images_industries/schools_universites.jpeg","Sapphire Dashboard Intelligence: Metrics That Matter","ok"
"sapphire.html","3957","assets/images_industries/Hotels_Guest_Houses.jpeg","Preventive Maintenance Scheduling in Sapphire EAM","ok"
"sapphire.html","3963","assets/images_industries/co-working_&_IT_Park_2.jpeg","Document Management Inside Sapphire EAM","ok"
"sapphire.html","3969","assets/images_industries/Fitness_Centers_&_Gym.jpeg","EAM for Manufacturing: Keep the Line Running","ok"
"sapphire.html","3975","assets/images_industries/muncipal_departments.png","Facility Management with Sapphire","ok"
"sapphire.html","3981","assets/images_industries/hospital.jpeg","Healthcare Asset Management: Compliance Meets Efficiency","ok"
"sapphire.html","3987","assets/images_industries/power_generation_unit.png","Power & Utilities: EAM at Enterprise Scale","ok"
"sapphire.html","3993","assets/images_industries/Transmission_Network.png","Oil & Gas Maintenance Operations and EAM","ok"
"sapphire.html","3999","assets/images_industries/audit_desk.jpeg","EAM for Real Estate Portfolios","ok"
"sapphire.html","4005","assets/images_industries/Airport_Hangars.jpeg","Airport Asset Management: Zero Tolerance for Failure","ok"
"sapphire.html","4014","assets/images_industries/state-workshops.png","Real-Time Asset Analytics: From Data to Decision","ok"
"sapphire.html","4020","assets/images_industries/Farm_Equipment_Warehouse.png","Predictive Maintenance Analytics with Sapphire Smart","ok"
"sapphire.html","4026","assets/images_industries/Cargo_Terminals.jpeg","OEE Tracking: Beyond the Dashboard Number","ok"
"sapphire.html","4032","assets/images_industries/Concert_Hall.jpeg","KPI Design for EAM Programs","ok"
"sapphire.html","4038","assets/images_industries/Logistics_&_Fleet_Operations.png","MTBF: Calculating and Reducing Mean Time Between Failure","ok"
"sapphire.html","4044","assets/images_industries/Water_Supply_Infrastructure.png","Maintenance Cost Benchmarking: Industry Standards","ok"
"sapphire.html","4050","assets/images_industries/Agro_Processing_Unit.jpeg","Asset Health Scoring: A New Framework","ok"
"sapphire.html","4056","assets/images_industries/Amusement_Parks.jpeg","ROI of EAM Software: A Practical Calculation Guide","ok"
"sapphire.html","4062","assets/images_industries/Movie_Theaters.jpeg","The Hidden Cost of Spreadsheet-Based Maintenance","ok"
"sapphire.html","4068","assets/images_industries/Training_&_Vocational_centers.jpeg","EAM Implementation: Why Most Fail and How Yours Won't","ok"
"sapphire.html","4074","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Justifying EAM Investment to the C-Suite","ok"
"sapphire.html","4080","assets/images_industries/Rail Maintenance Units.png","From Reactive to Proactive: The Maintenance Maturity Model","ok"
"sapphire.html","4086","assets/images_industries/Fertilizer_&_Irrigation_depots.png","EAM and ESG: Sustainability Through Asset Intelligence","ok"
"sapphire.html","4092","assets/images_industries/Disaster_Response_Storage.png","How to Choose Your EAM Vendor: A Buyer's Guide","ok"
"sapphire.html","4098","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Sapphire 2025: What's New and What's Next","ok"
"sapphire.html","4104","assets/images_industries/Restaurants_&_Cafes.jpeg","Built in Jaipur: The Scorptech Story","ok"
"sapphire.html","4110","assets/images_industries/transporation_agency.jpeg","EAM in India: A Massive Market Coming of Age","ok"
"sapphire.html","4116","assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"sapphire.html","4122","assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"sapphire.html","4128","assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"sapphire.html","4134","assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"sapphire.html","4166","assets/images/Scorp-Logo.png","Scorptech","ok"
"sapphire2.html","58","assets/images/Scorp-Logo.png","Scorptech","ok"
"sapphire2.html","197","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"sapphire2.html","276","assets/images/low_initial_investment.png","Low Investment","ok"
"sapphire2.html","291","assets/images/complete_software_ecosystem.png","Software Ecosystem","ok"
"sapphire2.html","306","assets/images/no_skills.png","No Skill Requirement","ok"
"sapphire2.html","321","assets/images/zero_operational_Complexity.png","Zero Complexity","ok"
"sapphire2.html","336","assets/images/msme_ready.png","MSME Ready","ok"
"sapphire2.html","351","assets/images/sustainable_growth.png","Sustainability","ok"
"sapphire2.html","610","assets/images/multi-workplace.png","Workplace Management — live interface","ok"
"sapphire2.html","629","assets/images/workplace_management-citywide_workplaces.png","City-wide workplaces","ok"
"sapphire2.html","650","assets/images/workplace_management-Owner_citywide_office.png","Owner dashboard","ok"
"sapphire2.html","671","assets/images/workplace-management-shift-timings.png","Shift timings","ok"
"sapphire2.html","692","assets/images/workplace-management-analytics.png","Workplace analytics","ok"
"sapphire2.html","803","assets/images/user-management-1.png","User Management — live interface","ok"
"sapphire2.html","821","assets/images/user-management-2.jpeg","Roles and permissions","ok"
"sapphire2.html","838","assets/images/user-management-user-analytics.png","User analytics","ok"
"sapphire2.html","855","assets/images/user-management-4.png","Role hierarchy","ok"
"sapphire2.html","961","assets/images/my_workstation-toolbox.png","My Workstation — live interface","ok"
"sapphire2.html","979","assets/images/my_workstation-toolbox.png","Personal toolbox","ok"
"sapphire2.html","1001","assets/images/my_workstation-workstation.png","Workstation items","ok"
"sapphire2.html","1104","assets/images/inventory-modal-hero.jpg","Inventory Management — live interface","ok"
"sapphire2.html","1122","assets/images/inventory-reserve.png","Reserve assets","ok"
"sapphire2.html","1139","assets/images/inventory-hand_tool_reserve.png","Hand-tool reserve","ok"
"sapphire2.html","1156","assets/images/inventory-general_inventory.png","Active inventory","ok"
"sapphire2.html","1263","assets/images/service_and_maintenance-modal-hero.png","Service & Maintenance — live interface","ok"
"sapphire2.html","1281","assets/images/service_and_maintenance-repair_&_service.png","Repair and service","ok"
"sapphire2.html","1298","assets/images/service_and_maintenance-data_logging.png","Data logging","ok"
"sapphire2.html","1315","assets/images/service_and_maintenance-set_reminders.png","Set reminders","ok"
"sapphire2.html","1423","assets/images/inspection-reporting-modal-hero.png","Inspection & Reporting — live interface","ok"
"sapphire2.html","1547","assets/images/request-modal-hero.png","Request Handling — live interface","ok"
"sapphire2.html","1645","assets/images/master-data-modal-hero.png","Master Data Management — live interface","ok"
"sapphire2.html","1663","assets/images/masterdata-fuels.png","Fuel types and grades","ok"
"sapphire2.html","1685","assets/images/masterdata-brands.png","Brands and OEMs","ok"
"sapphire2.html","1796","assets/images/inspection-reporting-modal-hero.png","Report Resolution — live interface","ok"
"sapphire2.html","1834","assets/images_industries/manufacturing_factory.jpeg","Manufacturing Plants","ok"
"sapphire2.html","1853","assets/images_industries/automotive_service_station.jpeg","Service Stations","ok"
"sapphire2.html","1872","assets/images_industries/construction.jpeg","Construction Sites","ok"
"sapphire2.html","1891","assets/images_industries/warehouse.jpeg","Warehouses & Logistics Centers","ok"
"sapphire2.html","1921","assets/images_industries/hospital.jpeg","Hospitals","ok"
"sapphire2.html","1940","assets/images_industries/diagnostic_center.jpeg","Diagnostic Centers","ok"
"sapphire2.html","1959","assets/images_industries/research_test_laoratories.jpeg","Research & Test Laboratories","ok"
"sapphire2.html","1989","assets/images_industries/Corporate_Offices.jpeg","Corporate Offices","ok"
"sapphire2.html","2008","assets/images_industries/coworkingITpark.png","Co-working & IT Parks","ok"
"sapphire2.html","2027","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Retail Chains & Shopping Malls","ok"
"sapphire2.html","2046","assets/images_industries/Real_Estate_Developors.jpeg","Real Estate Developers","ok"
"sapphire2.html","2076","assets/images_industries/schools_universites.jpeg","Schools, Universities & Colleges","ok"
"sapphire2.html","2095","assets/images_industries/Training_&_Vocational_centers.jpeg","Training & Vocational Centers","ok"
"sapphire2.html","2125","assets/images_industries/Hotels_Guest_Houses.jpeg","Hotels, Guest Houses & Lodges","ok"
"sapphire2.html","2144","assets/images_industries/Restaurants_&_Cafes.jpeg","Restaurants & Cafes","ok"
"sapphire2.html","2163","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Clubs & Leisure Facilities","ok"
"sapphire2.html","2182","assets/images_industries/Fitness_Centers_&_Gym.jpeg","Fitness Centers & Gyms","ok"
"sapphire2.html","2212","assets/images_industries/transporation_agency.jpeg","Transportation Agencies","ok"
"sapphire2.html","2231","assets/images_industries/Logistics_&_Fleet_Operations.png","Logistics & Fleet Operations","ok"
"sapphire2.html","2261","assets/images_industries/Movie_Theaters.jpeg","Movie Theaters","ok"
"sapphire2.html","2280","assets/images_industries/Concert_Hall.jpeg","Concert Halls","ok"
"sapphire2.html","2299","assets/images_industries/Amusement_Parks.jpeg","Amusement Parks & Event Zones","ok"
"sapphire2.html","2329","assets/images_industries/Airport_Hangars.jpeg","Airport Hangars","ok"
"sapphire2.html","2348","assets/images_industries/Ground_support_bays.jpeg","Ground Support Bays","ok"
"sapphire2.html","2367","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Shipping Ports & Docks","ok"
"sapphire2.html","2386","assets/images_industries/Cargo_Terminals.jpeg","Cargo Terminals","ok"
"sapphire2.html","2416","assets/images_industries/muncipal_departments.png","Municipal Departments","ok"
"sapphire2.html","2435","assets/images_industries/Rail Maintenance Units.png","Rail Maintenance Units","ok"
"sapphire2.html","2454","assets/images_industries/Public_Utility_Board.jpeg","Public Utility Boards","ok"
"sapphire2.html","2473","assets/images_industries/state-workshops.png","State Workshops","ok"
"sapphire2.html","2503","assets/images_industries/power_generation_unit.png","Power Generation Units","ok"
"sapphire2.html","2522","assets/images_industries/Water_Supply_Infrastructure.png","Water Supply Infrastructure","ok"
"sapphire2.html","2541","assets/images_industries/Transmission_Network.png","Transmission Networks","ok"
"sapphire2.html","2571","assets/images_industries/Farm_Equipment_Warehouse.png","Farm Equipment Warehouses","ok"
"sapphire2.html","2590","assets/images_industries/Agro_Processing_Unit.jpeg","Agro-Processing Units","ok"
"sapphire2.html","2609","assets/images_industries/Fertilizer_&_Irrigation_depots.png","Fertilizer & Irrigation Depots","ok"
"sapphire2.html","2639","assets/images_industries/Disaster_Response_Storage.png","Disaster Response Storage","ok"
"sapphire2.html","2658","assets/images_industries/Relief_Logistics.png","Relief Logistics","ok"
"sapphire2.html","2677","assets/images_industries/Rescue_Equipment_Depots.png","Rescue Equipment Depots","ok"
"sapphire2.html","2765","assets/images_blog/what_is_EAM_hero.png","EAM Fundamentals","ok"
"sapphire2.html","2787","assets/images_industries/Corporate_Offices.jpeg","Sapphire Modules","ok"
"sapphire2.html","2809","assets/images_industries/automotive_service_station.jpeg","EAM Industries","ok"
"sapphire2.html","2831","assets/images_industries/warehouse.jpeg","Asset Analytics","ok"
"sapphire2.html","2853","assets/images_industries/hospital.jpeg","Business Value","ok"
"sapphire2.html","2898","assets/images_industries/manufacturing_factory.jpeg","What Is Enterprise Asset Management? A Complete Guide","ok"
"sapphire2.html","2899","assets/images_industries/automotive_service_station.jpeg","EAM vs ERP: The Key Difference Explained","ok"
"sapphire2.html","2900","assets/images_industries/construction.jpeg","Asset Lifecycle Management: From Acquisition to Disposal","ok"
"sapphire2.html","2901","assets/images_industries/warehouse.jpeg","Preventive vs Predictive Maintenance: Which Is Right?","ok"
"sapphire2.html","2902","assets/images_industries/hospital.jpeg","Building a Maintenance Strategy from Zero","ok"
"sapphire2.html","2903","assets/images_industries/diagnostic_center.jpeg","The True Cost of Asset Downtime","ok"
"sapphire2.html","2904","assets/images_industries/research_test_laoratories.jpeg","ISO 55000: The Global Standard for Asset Management","ok"
"sapphire2.html","2905","assets/images_industries/Corporate_Offices.jpeg","Sapphire Work Order Management: A Complete Deep Dive","ok"
"sapphire2.html","2906","assets/images_industries/coworkingITpark.png","Inventory Control in Sapphire: Zero Dead Stock","ok"
"sapphire2.html","2907","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Sapphire Purchase Module: From PO to Payment","ok"
"sapphire2.html","2908","assets/images_industries/Real_Estate_Developors.jpeg","Asset Tracking with Sapphire: Real-Time Visibility","ok"
"sapphire2.html","2909","assets/images_industries/schools_universites.jpeg","Sapphire Dashboard Intelligence: Metrics That Matter","ok"
"sapphire2.html","2910","assets/images_industries/Hotels_Guest_Houses.jpeg","Preventive Maintenance Scheduling in Sapphire EAM","ok"
"sapphire2.html","2911","assets/images_industries/co-working_&_IT_Park_2.jpeg","Document Management Inside Sapphire EAM","ok"
"sapphire2.html","2912","assets/images_industries/Fitness_Centers_&_Gym.jpeg","EAM for Manufacturing: Keep the Line Running","ok"
"sapphire2.html","2913","assets/images_industries/muncipal_departments.png","Facility Management with Sapphire","ok"
"sapphire2.html","2914","assets/images_industries/hospital.jpeg","Healthcare Asset Management: Compliance Meets Efficiency","ok"
"sapphire2.html","2915","assets/images_industries/power_generation_unit.png","Power & Utilities: EAM at Enterprise Scale","ok"
"sapphire2.html","2916","assets/images_industries/Transmission_Network.png","Oil & Gas Maintenance Operations and EAM","ok"
"sapphire2.html","2917","assets/images_industries/A_wide_horizontal_is.jpeg","EAM for Real Estate Portfolios","ok"
"sapphire2.html","2918","assets/images_industries/Airport_Hangars.jpeg","Airport Asset Management: Zero Tolerance for Failure","ok"
"sapphire2.html","2923","assets/images_industries/state-workshops.png","Real-Time Asset Analytics: From Data to Decision","ok"
"sapphire2.html","2924","assets/images_industries/Farm_Equipment_Warehouse.png","Predictive Maintenance Analytics with Sapphire Smart","ok"
"sapphire2.html","2925","assets/images_industries/Cargo_Terminals.jpeg","OEE Tracking: Beyond the Dashboard Number","ok"
"sapphire2.html","2926","assets/images_industries/Concert_Hall.jpeg","KPI Design for EAM Programs","ok"
"sapphire2.html","2927","assets/images_industries/Logistics_&_Fleet_Operations.png","MTBF: Calculating and Reducing Mean Time Between Failure","ok"
"sapphire2.html","2928","assets/images_industries/Water_Supply_Infrastructure.png","Maintenance Cost Benchmarking: Industry Standards","ok"
"sapphire2.html","2929","assets/images_industries/Agro_Processing_Unit.jpeg","Asset Health Scoring: A New Framework","ok"
"sapphire2.html","2930","assets/images_industries/Amusement_Parks.jpeg","ROI of EAM Software: A Practical Calculation Guide","ok"
"sapphire2.html","2931","assets/images_industries/Movie_Theaters.jpeg","The Hidden Cost of Spreadsheet-Based Maintenance","ok"
"sapphire2.html","2932","assets/images_industries/Training_&_Vocational_centers.jpeg","EAM Implementation: Why Most Fail and How Yours Won't","ok"
"sapphire2.html","2933","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Justifying EAM Investment to the C-Suite","ok"
"sapphire2.html","2934","assets/images_industries/Rail Maintenance Units.png","From Reactive to Proactive: The Maintenance Maturity Model","ok"
"sapphire2.html","2935","assets/images_industries/Fertilizer_&_Irrigation_depots.png","EAM and ESG: Sustainability Through Asset Intelligence","ok"
"sapphire2.html","2936","assets/images_industries/Disaster_Response_Storage.png","How to Choose Your EAM Vendor: A Buyer's Guide","ok"
"sapphire2.html","2937","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Sapphire 2025: What's New and What's Next","ok"
"sapphire2.html","2938","assets/images_industries/Restaurants_&_Cafes.jpeg","Built in Jaipur: The Scorptech Story","ok"
"sapphire2.html","2939","assets/images_industries/transporation_agency.jpeg","EAM in India: A Massive Market Coming of Age","ok"
"sapphire2.html","2940","assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"sapphire2.html","2941","assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"sapphire2.html","2942","assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"sapphire2.html","2943","assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"sapphire2.html","2976","assets/images/Scorp-Logo.png","Scorptech","ok"
"sapphireHero.html","579","data:image/svg+xml,%3Csvg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 100 100'%3E%3Cpolygon points='50,5 90,25 90,75 50,95 10,75 10,25' fill='%230066cc'/%3E%3C/svg%3E","SCORP","ok"
"terms_of_use.html","28","assets/images/Scorp-Logo.png","Scorptech","ok"
"terms_of_use.html","167","assets/images/scorp-sapphire-cropped.png","Sapphire","ok"
"terms_of_use.html","298","assets/images_blog/what_is_EAM_hero.png","EAM Fundamentals","ok"
"terms_of_use.html","320","assets/images_industries/Corporate_Offices.jpeg","Sapphire Modules","ok"
"terms_of_use.html","342","assets/images_industries/automotive_service_station.jpeg","EAM Industries","ok"
"terms_of_use.html","364","assets/images_industries/warehouse.jpeg","Asset Analytics","ok"
"terms_of_use.html","386","assets/images_industries/hospital.jpeg","Business Value","ok"
"terms_of_use.html","431","assets/images_industries/manufacturing_factory.jpeg","What Is Enterprise Asset Management? A Complete Guide","ok"
"terms_of_use.html","432","assets/images_industries/automotive_service_station.jpeg","EAM vs ERP: The Key Difference Explained","ok"
"terms_of_use.html","433","assets/images_industries/construction.jpeg","Asset Lifecycle Management: From Acquisition to Disposal","ok"
"terms_of_use.html","434","assets/images_industries/warehouse.jpeg","Preventive vs Predictive Maintenance: Which Is Right?","ok"
"terms_of_use.html","435","assets/images_industries/hospital.jpeg","Building a Maintenance Strategy from Zero","ok"
"terms_of_use.html","436","assets/images_industries/diagnostic_center.jpeg","The True Cost of Asset Downtime","ok"
"terms_of_use.html","437","assets/images_industries/research_test_laoratories.jpeg","ISO 55000: The Global Standard for Asset Management","ok"
"terms_of_use.html","438","assets/images_industries/Corporate_Offices.jpeg","Sapphire Work Order Management: A Complete Deep Dive","ok"
"terms_of_use.html","439","assets/images_industries/coworkingITpark.png","Inventory Control in Sapphire: Zero Dead Stock","ok"
"terms_of_use.html","440","assets/images_industries/Retail_Chains_&_Shopping_malls.jpeg","Sapphire Purchase Module: From PO to Payment","ok"
"terms_of_use.html","441","assets/images_industries/Real_Estate_Developors.jpeg","Asset Tracking with Sapphire: Real-Time Visibility","ok"
"terms_of_use.html","442","assets/images_industries/schools_universites.jpeg","Sapphire Dashboard Intelligence: Metrics That Matter","ok"
"terms_of_use.html","443","assets/images_industries/Hotels_Guest_Houses.jpeg","Preventive Maintenance Scheduling in Sapphire EAM","ok"
"terms_of_use.html","444","assets/images_industries/co-working_&_IT_Park_2.jpeg","Document Management Inside Sapphire EAM","ok"
"terms_of_use.html","445","assets/images_industries/Fitness_Centers_&_Gym.jpeg","EAM for Manufacturing: Keep the Line Running","ok"
"terms_of_use.html","446","assets/images_industries/muncipal_departments.png","Facility Management with Sapphire","ok"
"terms_of_use.html","447","assets/images_industries/hospital.jpeg","Healthcare Asset Management: Compliance Meets Efficiency","ok"
"terms_of_use.html","448","assets/images_industries/power_generation_unit.png","Power & Utilities: EAM at Enterprise Scale","ok"
"terms_of_use.html","449","assets/images_industries/Transmission_Network.png","Oil & Gas Maintenance Operations and EAM","ok"
"terms_of_use.html","450","assets/images_industries/audit_desk.jpeg","EAM for Real Estate Portfolios","ok"
"terms_of_use.html","451","assets/images_industries/Airport_Hangars.jpeg","Airport Asset Management: Zero Tolerance for Failure","ok"
"terms_of_use.html","456","assets/images_industries/state-workshops.png","Real-Time Asset Analytics: From Data to Decision","ok"
"terms_of_use.html","457","assets/images_industries/Farm_Equipment_Warehouse.png","Predictive Maintenance Analytics with Sapphire Smart","ok"
"terms_of_use.html","458","assets/images_industries/Cargo_Terminals.jpeg","OEE Tracking: Beyond the Dashboard Number","ok"
"terms_of_use.html","459","assets/images_industries/Concert_Hall.jpeg","KPI Design for EAM Programs","ok"
"terms_of_use.html","460","assets/images_industries/Logistics_&_Fleet_Operations.png","MTBF: Calculating and Reducing Mean Time Between Failure","ok"
"terms_of_use.html","461","assets/images_industries/Water_Supply_Infrastructure.png","Maintenance Cost Benchmarking: Industry Standards","ok"
"terms_of_use.html","462","assets/images_industries/Agro_Processing_Unit.jpeg","Asset Health Scoring: A New Framework","ok"
"terms_of_use.html","463","assets/images_industries/Amusement_Parks.jpeg","ROI of EAM Software: A Practical Calculation Guide","ok"
"terms_of_use.html","464","assets/images_industries/Movie_Theaters.jpeg","The Hidden Cost of Spreadsheet-Based Maintenance","ok"
"terms_of_use.html","465","assets/images_industries/Training_&_Vocational_centers.jpeg","EAM Implementation: Why Most Fail and How Yours Won't","ok"
"terms_of_use.html","466","assets/images_industries/Clubs_&_Leisure_Facilities.jpeg","Justifying EAM Investment to the C-Suite","ok"
"terms_of_use.html","467","assets/images_industries/Rail Maintenance Units.png","From Reactive to Proactive: The Maintenance Maturity Model","ok"
"terms_of_use.html","468","assets/images_industries/Fertilizer_&_Irrigation_depots.png","EAM and ESG: Sustainability Through Asset Intelligence","ok"
"terms_of_use.html","469","assets/images_industries/Disaster_Response_Storage.png","How to Choose Your EAM Vendor: A Buyer's Guide","ok"
"terms_of_use.html","470","assets/images_industries/Shipping_Ports_&_Dock.jpeg","Sapphire 2025: What's New and What's Next","ok"
"terms_of_use.html","471","assets/images_industries/Restaurants_&_Cafes.jpeg","Built in Jaipur: The Scorptech Story","ok"
"terms_of_use.html","472","assets/images_industries/transporation_agency.jpeg","EAM in India: A Massive Market Coming of Age","ok"
"terms_of_use.html","473","assets/images_industries/Relief_Logistics.png","Sapphire vs SAP PM: An Honest Side-by-Side","ok"
"terms_of_use.html","474","assets/images_industries/Ground_support_bays.jpeg","AI in Asset Management: What's Real, What's Hype","ok"
"terms_of_use.html","475","assets/images_industries/Public_Utility_Board.jpeg","Customer Spotlight: Sapphire Deployed in 90 Days","ok"
"terms_of_use.html","476","assets/images_industries/Rescue_Equipment_Depots.png","EAM Glossary: 60 Terms Every Maintenance Manager Must Know","ok"
"terms_of_use.html","509","assets/images/Scorp-Logo.png","Scorptech","ok"
"why_sapphire.html","954","assets/images/effortless_to_use.png","Effortless to Use","ok"
"why_sapphire.html","1008","assets/images/quick_to_implement.png","Quick to Implement","ok"
"why_sapphire.html","1059","assets/images/continuously_evolving.png","Continuously Evolving","ok"
"why_sapphire.html","1113","assets/images/built_for_the_real_world.png","Built for the Real World","ok"
"why_sapphire.html","1178","assets/images/low_initial_investment.png","Low Initial Investment","ok"
"why_sapphire.html","1232","assets/images/complete_software_ecosystem.png","Complete Software Ecosystem","ok"
"why_sapphire.html","1283","assets/images/no_skills.png","No Specialized Skills","ok"
"why_sapphire.html","1337","assets/images/zero_operational_Complexity.png","Zero Operational Complexity","ok"
"why_sapphire.html","1388","assets/images/msme_ready.png","MSME Ready","ok"
"why_sapphire.html","1442","assets/images/sustainable_growth.png","Evolving Sustainability","ok"
"blog/asset-lifecycle-management-guide.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/asset-lifecycle-management-guide.html","77","../assets/images_blog/asset-lifecycle-hero.jpg","Asset Lifecycle Management: The Complete Guide from Procurement to Disposal","ok"
"blog/asset-lifecycle-management-guide.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/asset-lifecycle-management-guide.html","377","../assets/images/Scorp-Logo.png","Scorptech","ok"
